,0,1,2
4296,8126,0,1
4297,3904,0,1
4298,8266,0,1
4299,17898,0,1
4300,4359,0,1
4301,8996,0,1
4302,15067,0,1
4303,13500,0,1
4304,8389,0,1
4305,16762,0,1
4306,8599,0,1
4307,17348,0,1
4308,3524,0,1
4309,15716,0,1
4310,7072,0,1
4311,5788,0,1
4312,16680,0,1
4313,19446,1,1
4314,6899,1,1
4315,11112,1,1
4316,8750,0,1
4317,4331,0,1
4318,16688,0,1
4319,4860,0,1
4320,13412,1,1
4321,8177,1,1
4322,16132,0,1
4323,16522,0,1
4324,9584,0,1
4325,6388,1,1
4326,14748,0,1
4327,5476,0,1
4328,7516,0,1
4329,9035,0,1
4330,4585,0,1
4331,7078,0,1
4332,15143,0,1
4333,14460,0,1
4334,16472,0,1
4335,10493,1,1
4336,6055,0,1
4337,19616,0,1
4338,16418,0,1
4339,17090,0,1
4340,10085,0,1
4341,10634,1,1
4342,17557,0,1
4343,10576,0,1
4344,10292,0,1
4345,18508,0,1
4346,18312,1,1
4347,13314,0,1
4348,12247,0,1
4349,14189,0,1
4350,14431,0,1
4351,8014,1,1
4352,17891,0,1
4353,15624,0,1
4354,11641,0,1
4355,14611,1,1
4356,7482,0,1
4357,12919,0,1
4358,8098,0,1
4359,18754,0,1
4360,17974,1,1
4361,14680,0,1
4362,12723,0,1
4363,9262,0,1
4364,6710,0,1
4365,6991,0,1
4366,9574,0,1
4367,8179,0,1
4368,17609,0,1
4369,8959,0,1
4370,3422,0,1
4371,3877,0,1
4372,13400,0,1
4373,12123,0,1
4374,15181,0,1
4375,15022,1,1
4376,14921,0,1
4377,11089,1,1
4378,10964,0,1
4379,3349,0,1
4380,16061,0,1
4381,17262,0,1
4382,8250,0,1
4383,14580,0,1
4384,18129,0,1
4385,10055,0,1
4386,17304,0,1
4387,13745,1,1
4388,6415,0,1
4389,7610,0,1
4390,13668,1,1
4391,9087,0,1
4392,5587,0,1
4393,7149,0,1
4394,7833,0,1
4395,12636,1,1
4396,6077,0,1
4397,9685,0,1
4398,7252,0,1
4399,6206,0,1
4400,12984,0,1
4401,12300,0,1
4402,5266,0,1
4403,18154,0,1
4404,17593,0,1
4405,7439,0,1
4406,7139,0,1
4407,5463,0,1
4408,11999,0,1
4409,18422,0,1
4410,13878,0,1
4411,12978,0,1
4412,18439,0,1
4413,10281,0,1
4414,15473,1,1
4415,15126,0,1
4416,16402,1,1
4417,11621,0,1
4418,14433,1,1
4419,18039,0,1
4420,15840,0,1
4421,11308,0,1
4422,15452,0,1
4423,3964,0,1
4424,11735,0,1
4425,5874,0,1
4426,19257,1,1
4427,8554,0,1
4428,14306,0,1
4429,10912,0,1
4430,6071,0,1
4431,4392,0,1
4432,18849,0,1
4433,16630,0,1
4434,17922,0,1
4435,18863,0,1
4436,17181,0,1
4437,12935,1,1
4438,4414,0,1
4439,17791,0,1
4440,18299,0,1
4441,11350,1,1
4442,13761,0,1
4443,6330,0,1
4444,6235,0,1
4445,17909,0,1
4446,18648,0,1
4447,18155,0,1
4448,14194,0,1
4449,14280,0,1
4450,3402,0,1
4451,6839,0,1
4452,8075,0,1
4453,6034,0,1
4454,11270,0,1
4455,14563,0,1
4456,15200,0,1
4457,13114,0,1
4458,14379,0,1
4459,4441,0,1
4460,7184,0,1
4461,7919,1,1
4462,9426,1,1
4463,15041,0,1
4464,11191,0,1
4465,15313,0,1
4466,15700,0,1
4467,14928,0,1
4468,7320,0,1
4469,10656,0,1
4470,9752,0,1
4471,14257,1,1
4472,7649,0,1
4473,18821,0,1
4474,18783,1,1
4475,7686,0,1
4476,18898,0,1
4477,19350,0,1
4478,14686,1,1
4479,9364,0,1
4480,7372,0,1
4481,16683,0,1
4482,3876,0,1
4483,15503,0,1
4484,9726,0,1
4485,15760,0,1
4486,7871,1,1
4487,13053,0,1
4488,19502,0,1
4489,15937,0,1
4490,11062,0,1
4491,5192,0,1
4492,16591,0,1
4493,14811,0,1
4494,16858,0,1
4495,19225,0,1
4496,15609,0,1
4497,17808,0,1
4498,5687,0,1
4499,15050,0,1
4500,12957,0,1
4501,19188,0,1
4502,15546,0,1
4503,11404,0,1
4504,10681,0,1
4505,16549,0,1
4506,7789,0,1
4507,19250,1,1
4508,14946,0,1
4509,8382,0,1
4510,3640,0,1
4511,15377,0,1
4512,9476,0,1
4513,15378,0,1
4514,9255,0,1
4515,18729,0,1
4516,17468,0,1
4517,9345,0,1
4518,8158,0,1
4519,17308,0,1
4520,6507,1,1
4521,16093,0,1
4522,7094,0,1
4523,6873,0,1
4524,4376,0,1
4525,18180,1,1
4526,5770,0,1
4527,18836,0,1
4528,14857,0,1
4529,15355,0,1
4530,14645,0,1
4531,6162,0,1
4532,17856,0,1
4533,19579,0,1
4534,17331,0,1
4535,9119,0,1
4536,19607,0,1
4537,4598,0,1
4538,13034,0,1
4539,10008,0,1
4540,6722,0,1
4541,7561,0,1
4542,18360,0,1
4543,8195,0,1
4544,8574,0,1
4545,15194,1,1
4546,12243,0,1
4547,7910,0,1
4548,19368,1,1
4549,5945,0,1
4550,14900,0,1
4551,8403,1,1
4552,11312,0,1
4553,16689,0,1
4554,15827,0,1
4555,8804,0,1
4556,15930,0,1
4557,6320,1,1
4558,13394,0,1
4559,18142,0,1
4560,10983,0,1
4561,18431,0,1
4562,16334,0,1
4563,16388,0,1
4564,3898,0,1
4565,6504,0,1
4566,3493,0,1
4567,7699,1,1
4568,14727,0,1
4569,18385,0,1
4570,3762,0,1
4571,8102,1,1
4572,8074,0,1
4573,11306,0,1
4574,8760,0,1
4575,17273,0,1
4576,10221,0,1
4577,16555,0,1
4578,10873,1,1
4579,14173,0,1
4580,5361,0,1
4581,13458,0,1
4582,18652,0,1
4583,12417,0,1
4584,15867,0,1
4585,15096,0,1
4586,16661,0,1
4587,17692,1,1
4588,9992,0,1
4589,14764,0,1
4590,12746,1,1
4591,14840,0,1
4592,13451,0,1
4593,13585,0,1
4594,12866,0,1
4595,4387,0,1
4596,14054,1,1
4597,17274,0,1
4598,3775,0,1
4599,15844,0,1
4600,6367,0,1
4601,15880,1,1
4602,10278,0,1
4603,5141,0,1
4604,13009,1,1
4605,8366,0,1
4606,19652,0,1
4607,13797,0,1
4608,13957,0,1
4609,18719,0,1
4610,11712,0,1
4611,9297,1,1
4612,18869,0,1
4613,6639,0,1
4614,10534,0,1
4615,15092,0,1
4616,19560,0,1
4617,9939,0,1
4618,5740,0,1
4619,16509,0,1
4620,17264,0,1
4621,9645,0,1
4622,5794,0,1
4623,18737,0,1
4624,4627,0,1
4625,14715,0,1
4626,11300,1,1
4627,18800,0,1
4628,17057,0,1
4629,11253,0,1
4630,5764,0,1
4631,9623,0,1
4632,13622,1,1
4633,15318,0,1
4634,9162,0,1
4635,15885,0,1
4636,19638,1,1
4637,19470,0,1
4638,7938,0,1
4639,9765,1,1
4640,11225,1,1
4641,9258,0,1
4642,6062,0,1
4643,17545,0,1
4644,16973,0,1
4645,9923,0,1
4646,10403,0,1
4647,5087,0,1
4648,5375,0,1
4649,16100,0,1
4650,11188,0,1
4651,6779,0,1
4652,14425,0,1
4653,18973,0,1
4654,11017,0,1
4655,13651,0,1
4656,18749,0,1
4657,6737,0,1
4658,14486,0,1
4659,12804,0,1
4660,9354,0,1
4661,7298,0,1
4662,16640,0,1
4663,8702,0,1
4664,18078,0,1
4665,18946,1,1
4666,3946,0,1
4667,5802,0,1
4668,10054,0,1
4669,16850,0,1
4670,6990,0,1
4671,7755,0,1
4672,9525,0,1
4673,17834,0,1
4674,9344,1,1
4675,9718,0,1
4676,7101,0,1
4677,9078,0,1
4678,8093,0,1
4679,5940,0,1
4680,10246,0,1
4681,18250,0,1
4682,15539,0,1
4683,16957,0,1
4684,19476,0,1
4685,7022,0,1
4686,7491,0,1
4687,6868,1,1
4688,7548,0,1
4689,16147,0,1
4690,6223,1,1
4691,3408,0,1
4692,10404,0,1
4693,13913,0,1
4694,8741,0,1
4695,15057,1,1
4696,10376,0,1
4697,9250,0,1
4698,12918,0,1
4699,12574,0,1
4700,11887,0,1
4701,19197,0,1
4702,10722,1,1
4703,9813,0,1
4704,12912,0,1
4705,5250,0,1
4706,16606,0,1
4707,18560,1,1
4708,19191,1,1
4709,16989,0,1
4710,8157,0,1
4711,10296,0,1
4712,16122,0,1
4713,13596,0,1
4714,13799,1,1
4715,19088,0,1
4716,18812,1,1
4717,16905,0,1
4718,5931,0,1
4719,9666,0,1
4720,18141,1,1
4721,12620,1,1
4722,13142,0,1
4723,10419,0,1
4724,11897,0,1
4725,16187,0,1
4726,5059,0,1
4727,16541,0,1
4728,11296,0,1
4729,13517,0,1
4730,6608,0,1
4731,7876,0,1
4732,4360,0,1
4733,12529,0,1
4734,11201,0,1
4735,14028,1,1
4736,5206,0,1
4737,16450,0,1
4738,19402,0,1
4739,8653,0,1
4740,5799,0,1
4741,17989,0,1
4742,4927,1,1
4743,8817,0,1
4744,16557,0,1
4745,9884,0,1
4746,3323,0,1
4747,18971,0,1
4748,10072,1,1
4749,7714,0,1
4750,4217,0,1
4751,7310,0,1
4752,13866,0,1
4753,11614,0,1
4754,18362,0,1
4755,16131,0,1
4756,18726,0,1
4757,5366,0,1
4758,18551,1,1
4759,10890,0,1
4760,17486,0,1
4761,6120,0,1
4762,9005,0,1
4763,6285,0,1
4764,7550,0,1
4765,17728,0,1
4766,5497,0,1
4767,15000,0,1
4768,9457,0,1
4769,14754,0,1
4770,10920,0,1
4771,5259,0,1
4772,6152,1,1
4773,11664,0,1
4774,3866,0,1
4775,14985,0,1
4776,17406,0,1
4777,6963,0,1
4778,11049,1,1
4779,9317,0,1
4780,3860,1,1
4781,16240,0,1
4782,12639,0,1
4783,19132,0,1
4784,17671,1,1
4785,12518,0,1
4786,10023,0,1
4787,19312,1,1
4788,13912,1,1
4789,17230,0,1
4790,15108,1,1
4791,12382,0,1
4792,4045,0,1
4793,11238,0,1
4794,3545,0,1
4795,8936,0,1
4796,5235,0,1
4797,11677,0,1
4798,8352,0,1
4799,10088,0,1
4800,9955,0,1
4801,7103,0,1
4802,11922,0,1
4803,7272,0,1
4804,3870,0,1
4805,9185,0,1
4806,7850,0,1
4807,17399,0,1
4808,3688,0,1
4809,6867,0,1
4810,6782,1,1
4811,19373,0,1
4812,17519,0,1
4813,12802,0,1
4814,8069,0,1
4815,8329,0,1
4816,19109,0,1
4817,5716,0,1
4818,6509,0,1
4819,7399,0,1
4820,4561,0,1
4821,12837,1,1
4822,16157,0,1
4823,6491,0,1
4824,18921,0,1
4825,17751,0,1
4826,6843,0,1
4827,13280,0,1
4828,15636,0,1
4829,16257,0,1
4830,12488,0,1
4831,12435,0,1
4832,10384,0,1
4833,6929,0,1
4834,6381,0,1
4835,3795,0,1
4836,19092,1,1
4837,11081,0,1
4838,10000,0,1
4839,8859,0,1
4840,14995,0,1
4841,8231,0,1
4842,7894,0,1
4843,5271,0,1
4844,15552,0,1
4845,19512,1,1
4846,19418,0,1
4847,15950,0,1
4848,11892,0,1
4849,18699,0,1
4850,11426,0,1
4851,4356,0,1
4852,19507,1,1
4853,6138,0,1
4854,19265,0,1
4855,7918,0,1
4856,4362,0,1
4857,18475,1,1
4858,17471,1,1
4859,9944,0,1
4860,17643,0,1
4861,10626,0,1
4862,11362,0,1
4863,7718,0,1
4864,12781,1,1
4865,17353,0,1
4866,15012,0,1
4867,8336,0,1
4868,4328,0,1
4869,8731,0,1
4870,9538,0,1
4871,15399,0,1
4872,6653,1,1
4873,10533,0,1
4874,17370,0,1
4875,3530,0,1
4876,14670,0,1
4877,18159,0,1
4878,15496,0,1
4879,17296,0,1
4880,7443,0,1
4881,5603,0,1
4882,12700,0,1
4883,6622,1,1
4884,17899,0,1
4885,7087,1,1
4886,15297,0,1
4887,9790,0,1
4888,16574,0,1
4889,7374,0,1
4890,8786,0,1
4891,17020,1,1
4892,6955,0,1
4893,8251,0,1
4894,4252,0,1
4895,17743,1,1
4896,16012,1,1
4897,11578,0,1
4898,14264,1,1
4899,10182,0,1
4900,12322,0,1
4901,13119,0,1
4902,10839,0,1
4903,10665,0,1
4904,13937,1,1
4905,5074,0,1
4906,5168,0,1
4907,16725,0,1
4908,12817,0,1
4909,8172,0,1
4910,9243,1,1
4911,6988,0,1
4912,3986,1,1
4913,3673,1,1
4914,6748,0,1
4915,9266,0,1
4916,7811,0,1
4917,16696,0,1
4918,14692,1,1
4919,4403,0,1
4920,19070,1,1
4921,11852,0,1
4922,13897,0,1
4923,9325,0,1
4924,10919,0,1
4925,4798,0,1
4926,6473,1,1
4927,6237,0,1
4928,18084,0,1
4929,16380,0,1
4930,18110,0,1
4931,19294,0,1
4932,10415,0,1
4933,14219,1,1
4934,17289,1,1
4935,13428,0,1
4936,5728,0,1
4937,18035,0,1
4938,7612,0,1
4939,15213,0,1
4940,8510,0,1
4941,4422,0,1
4942,13814,0,1
4943,14148,0,1
4944,15999,0,1
4945,5208,0,1
4946,17722,0,1
4947,7393,0,1
4948,4241,0,1
4949,14916,0,1
4950,14817,0,1
4951,8887,0,1
4952,7045,0,1
4953,5853,0,1
4954,15356,1,1
4955,18127,0,1
4956,7592,0,1
4957,4573,0,1
4958,11266,1,1
4959,12268,1,1
4960,16773,0,1
4961,13334,0,1
4962,13103,0,1
4963,19489,0,1
4964,6685,0,1
4965,15765,0,1
4966,13154,0,1
4967,8010,0,1
4968,14975,0,1
4969,12812,1,1
4970,18022,0,1
4971,12813,0,1
4972,4500,0,1
4973,3720,0,1
4974,19558,0,1
4975,8164,0,1
4976,8617,0,1
4977,12582,0,1
4978,14191,0,1
4979,7962,0,1
4980,6679,0,1
4981,19200,1,1
4982,11377,0,1
4983,13478,0,1
4984,10268,1,1
4985,11569,0,1
4986,16876,0,1
4987,17450,0,1
4988,15804,0,1
4989,6167,0,1
4990,10922,0,1
4991,18521,0,1
4992,19160,0,1
4993,8286,1,1
4994,15996,0,1
4995,4787,1,1
4996,18586,0,1
4997,5976,0,1
4998,6574,1,1
4999,11393,0,1
5000,16722,0,1
5001,17537,0,1
5002,6902,0,1
5003,8725,1,1
5004,16810,0,1
5005,13230,0,1
5006,8843,0,1
5007,16190,0,1
5008,8129,0,1
5009,16448,0,1
5010,3667,0,1
5011,11142,0,1
5012,10443,0,1
5013,12996,0,1
5014,17591,0,1
5015,14081,0,1
5016,14774,0,1
5017,16449,0,1
5018,11630,0,1
5019,7753,0,1
5020,4228,0,1
5021,16376,0,1
5022,19014,0,1
5023,17207,0,1
5024,7495,1,1
5025,14633,0,1
5026,18653,0,1
5027,4417,1,1
5028,18538,0,1
5029,14697,1,1
5030,18327,0,1
5031,16057,1,1
5032,3594,0,1
5033,14836,0,1
5034,11648,1,1
5035,16552,0,1
5036,9030,0,1
5037,18052,0,1
5038,4235,1,1
5039,19662,0,1
5040,9205,0,1
5041,10359,0,1
5042,12113,1,1
5043,13459,0,1
5044,16355,0,1
5045,6363,0,1
5046,11609,0,1
5047,18054,0,1
5048,3398,0,1
5049,9130,0,1
5050,6812,0,1
5051,15576,0,1
5052,15698,0,1
5053,6997,0,1
5054,18229,1,1
5055,12942,0,1
5056,15834,0,1
5057,14559,0,1
5058,9300,0,1
5059,17596,0,1
5060,10311,0,1
5061,11232,1,1
5062,5061,0,1
5063,8993,0,1
5064,14200,0,1
5065,7189,0,1
5066,12011,0,1
5067,10698,0,1
5068,3632,0,1
5069,7696,1,1
5070,14157,0,1
5071,18952,0,1
5072,9054,0,1
5073,12680,0,1
5074,8347,1,1
5075,14926,0,1
5076,16110,0,1
5077,12231,0,1
5078,7879,0,1
5079,5196,0,1
5080,5995,0,1
5081,6369,0,1
5082,14705,1,1
5083,15274,0,1
5084,17618,0,1
5085,17774,0,1
5086,11305,0,1
5087,6319,0,1
5088,5832,0,1
5089,8622,0,1
5090,17389,1,1
5091,6187,0,1
5092,9766,1,1
5093,16231,0,1
5094,16183,0,1
5095,4218,0,1
5096,8766,0,1
5097,7738,0,1
5098,17569,0,1
5099,11979,0,1
5100,10753,0,1
5101,11224,0,1
5102,9857,0,1
5103,5996,0,1
5104,8779,0,1
5105,19102,1,1
5106,18036,0,1
5107,18646,0,1
5108,15228,0,1
5109,18393,0,1
5110,4606,0,1
5111,18002,0,1
5112,18347,0,1
5113,18398,0,1
5114,11092,1,1
5115,9117,0,1
5116,12116,0,1
5117,14271,0,1
5118,14091,0,1
5119,15248,0,1
5120,18388,0,1
5121,13354,0,1
5122,12964,0,1
5123,16982,0,1
5124,16141,0,1
5125,3370,0,1
5126,15425,0,1
5127,10619,0,1
5128,8565,1,1
5129,8222,0,1
5130,7917,0,1
5131,12773,1,1
5132,18123,0,1
5133,5048,0,1
5134,17367,0,1
5135,12880,0,1
5136,18868,0,1
5137,15693,0,1
5138,19218,0,1
5139,17871,0,1
5140,15278,1,1
5141,5089,0,1
5142,14274,0,1
5143,3482,0,1
5144,7389,0,1
5145,17732,0,1
5146,13783,0,1
5147,14432,1,1
5148,13005,0,1
5149,11623,0,1
5150,19606,1,1
5151,19559,0,1
5152,12828,0,1
5153,15493,0,1
5154,12742,0,1
5155,5291,0,1
5156,10985,0,1
5157,12567,0,1
5158,12840,0,1
5159,4344,0,1
5160,9289,0,1
5161,3782,0,1
5162,9226,1,1
5163,11981,0,1
5164,13505,0,1
5165,16384,0,1
5166,18352,0,1
5167,14630,0,1
5168,12405,1,1
5169,12442,0,1
5170,18552,0,1
5171,9291,0,1
5172,14476,0,1
5173,11375,0,1
5174,8552,0,1
5175,19344,0,1
5176,18032,0,1
5177,11382,1,1
5178,10010,0,1
5179,5239,0,1
5180,16171,0,1
5181,5777,0,1
5182,17852,0,1
5183,10211,1,1
5184,16685,0,1
5185,15732,0,1
5186,11784,0,1
5187,19335,0,1
5188,3660,0,1
5189,11101,0,1
5190,15338,0,1
5191,17200,0,1
5192,17503,1,1
5193,14816,0,1
5194,6455,0,1
5195,3909,0,1
5196,6934,0,1
5197,13680,0,1
5198,17130,0,1
5199,13160,0,1
5200,11932,0,1
5201,6449,0,1
5202,9329,0,1
5203,5643,0,1
5204,13838,0,1
5205,18518,0,1
5206,14203,0,1
5207,17510,0,1
5208,9427,0,1
5209,6974,0,1
5210,16105,0,1
5211,4973,0,1
5212,7440,0,1
5213,13373,0,1
5214,15802,0,1
5215,6901,0,1
5216,6591,0,1
5217,10193,1,1
5218,3417,0,1
5219,16383,0,1
5220,11068,0,1
5221,11965,0,1
5222,7475,0,1
5223,12393,0,1
5224,11310,0,1
5225,18667,0,1
5226,14180,0,1
5227,11756,0,1
5228,19535,0,1
5229,7280,0,1
5230,3479,0,1
5231,6255,0,1
5232,12137,0,1
5233,18678,0,1
5234,16184,0,1
5235,16343,0,1
5236,12637,0,1
5237,13375,0,1
5238,9510,0,1
5239,6293,0,1
5240,14005,0,1
5241,7903,0,1
5242,15463,0,1
5243,14375,0,1
5244,16751,0,1
5245,13619,0,1
5246,17790,0,1
5247,16910,0,1
5248,16372,0,1
5249,7771,1,1
5250,7233,0,1
5251,11638,0,1
5252,7181,0,1
5253,14506,0,1
5254,8694,1,1
5255,12483,0,1
5256,3593,0,1
5257,13956,0,1
5258,16852,0,1
5259,11492,0,1
5260,15100,1,1
5261,16796,0,1
5262,5653,0,1
5263,8579,0,1
5264,8953,1,1
5265,13242,0,1
5266,6238,0,1
5267,10725,0,1
5268,9441,0,1
5269,12641,1,1
5270,16548,0,1
5271,11417,0,1
5272,13337,0,1
5273,6308,0,1
5274,17768,0,1
5275,7761,0,1
5276,17008,0,1
5277,12738,0,1
5278,16310,0,1
5279,16814,0,1
5280,14040,0,1
5281,10842,1,1
5282,5933,0,1
5283,8977,1,1
5284,4172,0,1
5285,11148,0,1
5286,9483,0,1
5287,12210,0,1
5288,19267,0,1
5289,19548,0,1
5290,18486,0,1
5291,7368,0,1
5292,18453,0,1
5293,11197,1,1
5294,10855,0,1
5295,14871,0,1
5296,9733,0,1
5297,15791,0,1
5298,5793,0,1
5299,13305,0,1
5300,14520,1,1
5301,8079,1,1
5302,5377,0,1
5303,19580,0,1
5304,16001,0,1
5305,9791,0,1
5306,13723,0,1
5307,11407,0,1
5308,12553,0,1
5309,11871,0,1
5310,14954,0,1
5311,7883,0,1
5312,16662,0,1
5313,3566,0,1
5314,3684,0,1
5315,18232,1,1
5316,13785,0,1
5317,3521,0,1
5318,8348,0,1
5319,13352,1,1
5320,12928,0,1
5321,12227,0,1
5322,18799,1,1
5323,17619,0,1
5324,12575,0,1
5325,19260,1,1
5326,11860,1,1
5327,6856,0,1
5328,19309,0,1
5329,17868,0,1
5330,18867,0,1
5331,3669,0,1
5332,12525,1,1
5333,13498,0,1
5334,10647,0,1
5335,17383,1,1
5336,18796,0,1
5337,11807,0,1
5338,12766,1,1
5339,9684,1,1
5340,5125,0,1
5341,19518,0,1
5342,4317,0,1
5343,9053,1,1
5344,3824,0,1
5345,17048,0,1
5346,18782,0,1
5347,15902,0,1
5348,13006,0,1
5349,13124,0,1
5350,5006,0,1
5351,13369,0,1
5352,9031,0,1
5353,13223,0,1
5354,7404,0,1
5355,11895,1,1
5356,18316,1,1
5357,18257,0,1
5358,8225,0,1
5359,7943,0,1
5360,5657,0,1
5361,5551,0,1
5362,13609,0,1
5363,14769,1,1
5364,7586,0,1
5365,9988,0,1
5366,15288,0,1
5367,5419,0,1
5368,12651,1,1
5369,7130,0,1
5370,14478,0,1
5371,10815,0,1
5372,14014,0,1
5373,18267,0,1
5374,9304,0,1
5375,5482,0,1
5376,17623,0,1
5377,18210,0,1
5378,19529,0,1
5379,7611,0,1
5380,13750,0,1
5381,16506,0,1
5382,9816,0,1
5383,11644,1,1
5384,17928,0,1
5385,17109,0,1
5386,17789,0,1
5387,10482,0,1
5388,14324,0,1
5389,17480,1,1
5390,9989,1,1
5391,12954,0,1
5392,14256,0,1
5393,11594,1,1
5394,18203,0,1
5395,10310,0,1
5396,14031,1,1
5397,4791,0,1
5398,11863,0,1
5399,6047,0,1
5400,6836,0,1
5401,16085,0,1
5402,16717,0,1
5403,5569,0,1
5404,16716,0,1
5405,10710,0,1
5406,4805,0,1
5407,16385,0,1
5408,16360,0,1
5409,11809,0,1
5410,12908,1,1
5411,7902,0,1
5412,11893,0,1
5413,14813,0,1
5414,5483,0,1
5415,15008,0,1
5416,6584,0,1
5417,19320,0,1
5418,5914,0,1
5419,16624,0,1
5420,17772,0,1
5421,6519,0,1
5422,15940,0,1
5423,8864,0,1
5424,5372,0,1
5425,7056,0,1
5426,9340,1,1
5427,17954,0,1
5428,5045,0,1
5429,15819,0,1
5430,18049,0,1
5431,7664,0,1
5432,6656,0,1
5433,19509,1,1
5434,10886,0,1
5435,5528,0,1
5436,3619,0,1
5437,13949,0,1
5438,11526,1,1
5439,8394,0,1
5440,9836,0,1
5441,7593,0,1
5442,13172,0,1
5443,12133,0,1
5444,10888,0,1
5445,19056,1,1
5446,11634,0,1
5447,6673,0,1
5448,8174,0,1
5449,10903,0,1
5450,14328,0,1
5451,7955,0,1
5452,8909,0,1
5453,17951,0,1
5454,18343,0,1
5455,11843,0,1
5456,3612,0,1
5457,8988,0,1
5458,6977,0,1
5459,3883,0,1
5460,14731,0,1
5461,8306,0,1
5462,14929,0,1
5463,12584,0,1
5464,13323,0,1
5465,16798,0,1
5466,12650,0,1
5467,15007,1,1
5468,12440,0,1
5469,5237,0,1
5470,15421,1,1
5471,8208,0,1
5472,15821,0,1
5473,5646,0,1
5474,17084,1,1
5475,8624,1,1
5476,10353,0,1
5477,8594,0,1
5478,10313,0,1
5479,5785,0,1
5480,9708,1,1
5481,6628,0,1
5482,13043,0,1
5483,18149,0,1
5484,10434,0,1
5485,9009,0,1
5486,18046,1,1
5487,6249,0,1
5488,10547,0,1
5489,10846,0,1
5490,11105,0,1
5491,15631,0,1
5492,17093,0,1
5493,14877,0,1
5494,9940,0,1
5495,11395,1,1
5496,16532,0,1
5497,10967,0,1
5498,10960,0,1
5499,6482,0,1
5500,8596,1,1
5501,10948,0,1
5502,17238,0,1
5503,9118,0,1
5504,18292,0,1
5505,18021,0,1
5506,11811,0,1
5507,18148,0,1
5508,5348,0,1
5509,10504,1,1
5510,11970,0,1
5511,19447,0,1
5512,6567,0,1
5513,17241,0,1
5514,10279,0,1
5515,10513,1,1
5516,18074,0,1
5517,16594,0,1
5518,7199,0,1
5519,14749,1,1
5520,13595,0,1
5521,4485,0,1
5522,14436,1,1
5523,16757,0,1
5524,11800,0,1
5525,19382,0,1
5526,8217,0,1
5527,11891,0,1
5528,6909,0,1
5529,14350,1,1
5530,4688,0,1
5531,5703,0,1
5532,14864,1,1
5533,18535,0,1
5534,13148,0,1
5535,13632,0,1
5536,17561,0,1
5537,6623,0,1
5538,7287,0,1
5539,4615,0,1
5540,11371,0,1
5541,15558,0,1
5542,5293,0,1
5543,17509,0,1
5544,4549,0,1
5545,4438,0,1
5546,14637,1,1
5547,7670,0,1
5548,12352,0,1
5549,4797,0,1
5550,13371,0,1
5551,17224,0,1
5552,18757,0,1
5553,4790,0,1
5554,11661,0,1
5555,5073,0,1
5556,8517,0,1
5557,3481,0,1
5558,5113,0,1
5559,12496,0,1
5560,16956,0,1
5561,9392,0,1
5562,17906,0,1
5563,6124,0,1
5564,16494,0,1
5565,5127,0,1
5566,7429,0,1
5567,14056,1,1
5568,13906,0,1
5569,16564,0,1
5570,11204,0,1
5571,16169,0,1
5572,16882,0,1
5573,11991,0,1
5574,3791,0,1
5575,14405,0,1
5576,13833,1,1
5577,12255,1,1
5578,3664,0,1
5579,9823,0,1
5580,5163,0,1
5581,13032,1,1
5582,13331,0,1
5583,12167,0,1
5584,12489,0,1
5585,17482,0,1
5586,16827,0,1
5587,4769,0,1
5588,7345,0,1
5589,11974,0,1
5590,11830,0,1
5591,17208,0,1
5592,12721,0,1
5593,6641,0,1
5594,4652,0,1
5595,7716,0,1
5596,8005,0,1
5597,10956,0,1
5598,13165,0,1
5599,11676,0,1
5600,4800,0,1
5601,6434,0,1
5602,11557,1,1
5603,19546,1,1
5604,10687,0,1
5605,10485,0,1
5606,3317,0,1
5607,13391,0,1
5608,13193,0,1
5609,15461,0,1
5610,7736,0,1
5611,11841,0,1
5612,18071,0,1
5613,13670,0,1
5614,13876,1,1
5615,3397,0,1
5616,11940,0,1
5617,6512,0,1
5618,14622,0,1
5619,13738,0,1
5620,4576,0,1
5621,15154,1,1
5622,11283,1,1
5623,19511,1,1
5624,6041,0,1
5625,7642,0,1
5626,6883,0,1
5627,16573,0,1
5628,13066,0,1
5629,7778,0,1
5630,16738,0,1
5631,11498,0,1
5632,7928,0,1
5633,15817,0,1
5634,14767,0,1
5635,4107,0,1
5636,10394,0,1
5637,19491,1,1
5638,15533,0,1
5639,17508,0,1
5640,7807,0,1
5641,9534,0,1
5642,8941,1,1
5643,15114,1,1
5644,13740,0,1
5645,12139,0,1
5646,19229,1,1
5647,4864,0,1
5648,11326,0,1
5649,18125,0,1
5650,12389,0,1
5651,11241,0,1
5652,19230,0,1
5653,12950,0,1
5654,11769,0,1
5655,11574,0,1
5656,5715,0,1
5657,17079,0,1
5658,12350,0,1
5659,3960,0,1
5660,19046,0,1
5661,9070,0,1
5662,19129,0,1
5663,11016,0,1
5664,11379,0,1
5665,15080,0,1
5666,19252,1,1
5667,12295,0,1
5668,8041,0,1
5669,14949,0,1
5670,17414,0,1
5671,4366,1,1
5672,11905,0,1
5673,6252,0,1
5674,7398,0,1
5675,11132,0,1
5676,17127,0,1
5677,12345,0,1
5678,14467,0,1
5679,8159,0,1
5680,3965,0,1
5681,13557,0,1
5682,9524,1,1
5683,12141,0,1
5684,18325,0,1
5685,14510,1,1
5686,8473,0,1
5687,3405,0,1
5688,15296,0,1
5689,3882,0,1
5690,10584,0,1
5691,6359,0,1
5692,8593,0,1
5693,4420,0,1
5694,19618,0,1
